,Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
4813,2177,Chandpur,1966,6,35.6,26.1,353.0,87.0,4.1,6.3,3.637837838,41941,568556.9,571945.8,23.26,90.67,7,1966.06,1
4814,16684,Sandwip,1983,5,34.5,24.3,345.0,83.0,1.3,3.4,6.425925926,41964,650012.1,488627.9,22.5,91.46,6,1983.05,0
4815,3835,Comilla,1969,8,33.9,24.8,644.0,90.0,2.4,5.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1969.08,1
4816,14316,Patuakhali,2001,1,30.5,11.7,0.0,77.0,0.8,0.3,8.0,41960,534986.1,472575.7,22.36,90.34,3,2001.01,0
4817,4444,Cox's Bazar,1954,5,34.6,25.9,139.0,78.0,2.774074074,4.1,7.452830189,41992,705183.0,374324.6,21.46,91.98,4,1954.05,0
4818,15088,Rangamati,1958,5,37.7,24.3,158.0,76.0,1.566666667,3.8,6.322222222,41966,725903.3,508021.9,22.67,92.2,63,1958.05,0
4819,17188,Satkhira,1959,5,37.6,26.1,307.0,76.0,1.925925926,1.0,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1959.05,0
4820,10277,Khepupara,1999,6,36.2,26.1,734.0,87.0,2.6,5.8,4.2,41984,522893.1,430006.8,21.98,90.22,3,1999.06,1
4821,14629,Rajshahi,1977,2,35.0,13.8,19.0,62.0,0.3,1.0,8.205714286,41895,353944.9,693386.6,24.35,88.56,20,1977.02,0
4822,11511,Kutubdia,1999,4,34.6,25.7,0.0,84.0,1.7,2.0,9.4,41989,690250.3,414997.4,21.83,91.84,6,1999.04,0
4823,19081,Sylhet,1956,2,29.0,14.2,0.0,67.03508772,1.635185185,1.1,8.119230769,41891,694533.2,752277.9,24.88,91.93,35,1956.02,0
4824,12298,Maijdee Court,1964,11,31.2,19.8,98.0,83.0,0.1,1.2,7.6,41953,610851.8,524433.6,22.83,91.08,6,1964.11,0
4825,490,Barisal,1989,11,32.0,17.8,0.0,84.0,0.1,1.1,8.5,41950,536809.8,510151.9,22.7,90.36,4,1989.11,0
4826,6357,Dinajpur,1986,10,30.8,20.7,365.0,79.0,0.8,3.6,6.916,41863,365790.2,834718.0,25.63,88.66,37,1986.1,1
4827,8165,Hatiya,1982,6,35.1,25.5,581.0,88.0,1.9,6.0,3.803448276,41963,616159.2,465295.1,22.29,91.13,4,1982.06,1
4828,15154,Rangamati,1963,11,31.7,20.7,0.0,80.0,1.3,2.5,7.414814815,41966,725903.3,508021.9,22.67,92.2,63,1963.11,0
4829,14933,Rajshahi,2002,6,35.8,25.7,222.0,86.0,1.4,6.0,5.5,41895,353944.9,693386.6,24.35,88.56,20,2002.06,0
4830,11269,Kutubdia,1979,2,30.33103448,17.35862069,0.0,77.0,1.4,1.210344828,8.686666667,41989,690250.3,414997.4,21.83,91.84,6,1979.02,0
4831,19172,Sylhet,1963,9,34.4,25.0,512.0,85.0,1.2,6.1,6.7,41891,694533.2,752277.9,24.88,91.93,35,1963.09,1
4832,12196,Maijdee Court,1956,5,34.1,25.3,443.0,86.0,1.703703704,4.6,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1956.05,1
4833,19484,Sylhet,1989,9,35.0,24.2,1081.0,89.0,0.8,6.4,3.7,41891,694533.2,752277.9,24.88,91.93,35,1989.09,1
4834,15955,Rangpur,1970,8,34.4,25.5,440.0,85.0,0.7,4.3,5.145714286,41859,426172.9,844822.3,25.72,89.26,34,1970.08,0
4835,19151,Sylhet,1961,12,27.2,12.0,0.0,74.0,1.4,1.4,8.003846154,41891,694533.2,752277.9,24.88,91.93,35,1961.12,0
4836,6400,Dinajpur,1990,5,35.0,23.7,245.0,81.0,1.2,4.2,7.1,41863,365790.2,834718.0,25.63,88.66,37,1990.05,1
4837,17067,Satkhira,1949,4,35.7,24.2,149.0,79.0,1.966666667,5.1,8.656666667,41946,404211.7,508367.2,22.68,89.07,6,1949.04,0
4838,18810,Srimangal,1991,7,34.8,25.7,278.0,84.0,0.9,5.8,4.3,41915,675761.6,687095.9,24.29,91.73,23,1991.07,0
4839,19522,Sylhet,1992,11,32.8,18.2,3.0,76.0,1.2,2.7,7.4,41891,694533.2,752277.9,24.88,91.93,35,1992.11,0
4840,10123,Khepupara,1986,8,34.0,24.5,241.0,86.0,1.2,6.0,4.111538462,41984,522893.1,430006.8,21.98,90.22,3,1986.08,0
4841,2535,Chandpur,1996,4,35.5,23.9,196.0,77.0,0.8,2.6,7.1,41941,568556.9,571945.8,23.26,90.67,7,1996.04,0
4842,1102,Bhola,1992,11,33.0,19.2,0.0,85.0,0.2,2.7,5.4,41951,567637.6,510271.8,22.7,90.66,5,1992.11,0
4843,11503,Kutubdia,1998,8,35.4,25.9,1332.0,90.0,1.7,6.7,3.6,41989,690250.3,414997.4,21.83,91.84,6,1998.08,1
4844,17933,Sitakunda,1984,6,33.5,25.6,548.0,83.0,3.0,6.7,3.1,41965,668856.2,504500.3,22.64,91.64,4,1984.06,1
4845,13672,Mymensingh,1988,5,34.2,23.6,734.0,85.0,2.7,6.0,4.3,41886,540975.3,737535.8,24.75,90.41,19,1988.05,1
4846,14755,Rajshahi,1987,8,38.0,25.7,400.0,88.0,2.2,6.0,4.4,41895,353944.9,693386.6,24.35,88.56,20,1987.08,1
4847,429,Barisal,1984,10,34.0,24.4,118.0,89.0,0.5,4.2,6.7,41950,536809.8,510151.9,22.7,90.36,4,1984.1,0
4848,8808,Ishurdi,1983,1,35.0,9.9,15.0,70.0,0.7,1.0,6.637931034,41907,402483.2,667640.8,24.12,89.04,14,1983.01,0
4849,7024,Faridpur,1976,5,36.7,23.9,403.0,79.0,1.7,4.5,7.020689655,41929,483877.3,610719.3,23.61,89.84,9,1976.05,1
4850,11512,Kutubdia,1999,5,35.3,25.7,410.0,87.0,2.7,4.7,5.3,41989,690250.3,414997.4,21.83,91.84,6,1999.05,1
4851,3595,Comilla,1949,8,33.6,25.5,661.0,88.0,2.209259259,6.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1949.08,1
4852,4922,Cox's Bazar,1994,3,34.0,21.4,239.0,75.0,2.4,2.4,8.1,41992,705183.0,374324.6,21.46,91.98,4,1994.03,0
4853,12878,Maijdee Court,2013,3,36.0,21.2,4.0,71.0,3.5,2.0,7.9,41953,610851.8,524433.6,22.83,91.08,6,2013.03,0
4854,4336,Comilla,2011,5,35.8,24.1,351.0,83.0,2.0,4.7,6.6,41933,621445.2,596963.4,23.48,91.19,10,2011.05,0
4855,5007,Cox's Bazar,2001,4,36.7,24.3,6.0,76.0,1.2,2.2,9.9,41992,705183.0,374324.6,21.46,91.98,4,2001.04,0
4856,12588,Maijdee Court,1989,1,26.5,11.7,0.0,78.0,0.3,0.3,8.7,41953,610851.8,524433.6,22.83,91.08,6,1989.01,0
4857,18848,Srimangal,1994,9,35.0,25.1,166.0,80.0,0.1,3.4,6.9,41915,675761.6,687095.9,24.29,91.73,23,1994.09,0
4858,20395,Teknaf,2001,8,32.8,25.7,684.0,90.0,1.2,6.5,4.9,41998,734765.4,308914.1,20.87,92.26,4,2001.08,1
4859,19275,Sylhet,1972,4,34.0,19.7,445.0,78.0,2.1,5.5,7.2,41891,694533.2,752277.9,24.88,91.93,35,1972.04,1
4860,10364,Khepupara,2006,9,34.5,25.7,699.0,88.0,1.6,5.3,5.4,41984,522893.1,430006.8,21.98,90.22,3,2006.09,1
4861,1036,Bhola,1987,5,37.4,25.1,139.0,82.0,0.6,2.4,7.4,41951,567637.6,510271.8,22.7,90.66,5,1987.05,0
4862,6055,Dinajpur,1961,8,35.0,26.6,192.0,85.0,0.2,5.6,5.208,41863,365790.2,834718.0,25.63,88.66,37,1961.08,1
4863,18269,Sitakunda,2012,6,36.4,25.5,954.0,87.0,3.1,5.4,4.6,41965,668856.2,504500.3,22.64,91.64,4,2012.06,1
4864,12294,Maijdee Court,1964,7,31.9,24.9,882.0,89.0,1.5,6.6,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1964.07,1
4865,7876,Feni,2006,5,36.2,24.8,577.0,82.0,0.7,4.9,6.7,41943,640285.9,544954.5,23.01,91.37,8,2006.05,1
4866,10093,Khepupara,1984,2,33.0,15.4,0.0,64.0,1.0,1.9,7.680769231,41984,522893.1,430006.8,21.98,90.22,3,1984.02,0
4867,18386,Srimangal,1956,3,34.8,16.9,193.0,73.0,1.07037037,3.2,7.525,41915,675761.6,687095.9,24.29,91.73,23,1956.03,0
4868,19750,Sylhet,2011,11,32.3,17.8,0.0,73.0,2.5,1.0,7.8,41891,694533.2,752277.9,24.88,91.93,35,2011.11,0
4869,10925,Khulna,1987,6,37.3,26.6,315.0,82.0,1.9,5.8,5.8,41947,456632.4,521635.7,22.8,89.58,4,1987.06,0
4870,2679,Chandpur,2008,4,36.5,24.0,67.0,75.0,0.5,3.0,9.3,41941,568556.9,571945.8,23.26,90.67,7,2008.04,0
4871,13192,Mymensingh,1948,5,34.3,23.6,537.0,81.0,1.692592593,6.3,6.122857143,41886,540975.3,737535.8,24.75,90.41,19,1948.05,1
4872,5165,Dhaka,1953,6,34.1,25.1,333.0,87.0,1.87962963,6.9,4.667924528,41923,540098.6,629248.4,23.78,90.39,9,1953.06,0
4873,13837,Mymensingh,2002,2,30.2,15.0,0.0,73.0,0.6,0.7,8.8,41886,540975.3,737535.8,24.75,90.41,19,2002.02,0
4874,5582,Dhaka,1988,3,37.0,20.7,74.0,69.0,0.9,2.6,8.2,41923,540098.6,629248.4,23.78,90.39,9,1988.03,0
4875,18904,Srimangal,1999,5,38.5,23.3,433.0,81.0,1.2,5.7,5.2,41915,675761.6,687095.9,24.29,91.73,23,1999.05,0
4876,457,Barisal,1987,2,33.3,14.8,3.0,80.0,0.2,1.4,8.1,41950,536809.8,510151.9,22.7,90.36,4,1987.02,0
4877,1295,Bhola,2008,12,29.2,16.1,0.0,87.0,0.0,1.7,5.0,41951,567637.6,510271.8,22.7,90.66,5,2008.12,0
4878,20119,Teknaf,1978,8,32.2,23.8,842.0,85.0,3.3,6.7,3.8,41998,734765.4,308914.1,20.87,92.26,4,1978.08,1
4879,18402,Srimangal,1957,7,34.4,24.9,277.0,85.0,1.059259259,5.7,4.325,41915,675761.6,687095.9,24.29,91.73,23,1957.07,0
4880,8754,Ishurdi,1978,7,37.8,25.7,104.0,82.0,2.9,5.8,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1978.07,0
4881,13639,Mymensingh,1985,8,34.3,26.6,250.0,83.0,1.9,6.2,4.3,41886,540975.3,737535.8,24.75,90.41,19,1985.08,0
4882,13220,Mymensingh,1950,9,35.4,25.7,73.0,86.0,1.114814815,4.7,4.231428571,41886,540975.3,737535.8,24.75,90.41,19,1950.09,0
4883,1341,Bhola,2012,10,34.2,23.3,123.0,86.0,0.9,2.5,6.7,41951,567637.6,510271.8,22.7,90.66,5,2012.1,0
4884,19184,Sylhet,1964,9,34.2,24.7,582.0,88.0,1.1,6.4,4.8,41891,694533.2,752277.9,24.88,91.93,35,1964.09,1
4885,12818,Maijdee Court,2008,3,34.4,21.5,68.0,79.0,1.0,3.1,6.7,41953,610851.8,524433.6,22.83,91.08,6,2008.03,0
4886,12184,Maijdee Court,1955,5,35.6,25.6,256.0,82.0,1.703703704,3.7,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1955.05,0
4887,18563,Srimangal,1970,12,28.3,10.2,0.0,91.0,0.0,0.4,7.164285714,41915,675761.6,687095.9,24.29,91.73,23,1970.12,0
4888,19161,Sylhet,1962,10,33.6,21.9,103.0,83.0,0.6,4.0,8.1,41891,694533.2,752277.9,24.88,91.93,35,1962.1,0
4889,12441,Maijdee Court,1976,10,31.4,24.3,599.0,83.0,0.6,3.1,6.631034483,41953,610851.8,524433.6,22.83,91.08,6,1976.1,1
4890,1048,Bhola,1988,5,34.6,25.7,278.0,86.0,1.0,5.0,5.3,41951,567637.6,510271.8,22.7,90.66,5,1988.05,0
4891,6195,Dinajpur,1973,4,35.0,21.2,44.0,58.0,1.1,2.0,7.424,41863,365790.2,834718.0,25.63,88.66,37,1973.04,0
4892,18114,Sitakunda,1999,7,35.2,25.1,905.0,90.0,1.5,6.5,3.4,41965,668856.2,504500.3,22.64,91.64,4,1999.07,1
4893,12804,Maijdee Court,2007,1,28.4,13.1,0.0,81.0,0.6,0.4,5.1,41953,610851.8,524433.6,22.83,91.08,6,2007.01,0
4894,11008,Khulna,1994,5,37.7,25.4,115.0,78.0,1.8,3.6,8.1,41947,456632.4,521635.7,22.8,89.58,4,1994.05,0
4895,5869,Dhaka,2012,2,33.0,16.0,1.0,52.0,2.7,0.6,7.1,41923,540098.6,629248.4,23.78,90.39,9,2012.02,0
4896,1277,Bhola,2007,6,35.0,26.1,440.0,88.0,0.8,5.7,3.5,41951,567637.6,510271.8,22.7,90.66,5,2007.06,1
4897,11832,Madaripur,1989,1,27.5,10.6,0.0,64.0,0.5,0.3,6.0,41939,518762.7,561770.3,23.17,90.18,5,1989.01,0
4898,10416,Khepupara,2011,1,29.2,12.3,0.0,76.0,2.8,0.4,7.5,41984,522893.1,430006.8,21.98,90.22,3,2011.01,0
4899,9428,Jessore,1968,9,35.7,26.1,156.0,83.0,3.0,5.6,6.7,41936,420062.7,562498.8,23.17,89.22,7,1968.09,0
4900,8884,Ishurdi,1989,5,43.0,25.0,236.0,72.0,2.4,3.8,6.9,41907,402483.2,667640.8,24.12,89.04,14,1989.05,0
4901,11033,Khulna,1996,6,36.4,25.2,453.0,85.0,1.5,5.4,5.1,41947,456632.4,521635.7,22.8,89.58,4,1996.06,1
4902,16819,Sandwip,1994,8,32.1,25.9,487.0,88.0,2.3,5.7,4.1,41964,650012.1,488627.9,22.5,91.46,6,1994.08,1
4903,15338,Rangamati,1979,3,35.0,20.7,0.0,71.0,2.7,1.7,7.888888889,41966,725903.3,508021.9,22.67,92.2,63,1979.03,0
4904,10400,Khepupara,2009,9,35.0,25.8,323.0,88.0,3.0,5.4,4.3,41984,522893.1,430006.8,21.98,90.22,3,2009.09,0
4905,6338,Dinajpur,1985,3,38.5,18.6,1.0,50.0,1.6,1.5,8.076,41863,365790.2,834718.0,25.63,88.66,37,1985.03,0
4906,3233,Chittagong (IAP-Patenga),1985,6,33.8,24.8,517.0,85.0,6.2,6.2,4.0,41978,684570.9,471415.0,22.34,91.79,6,1985.06,1
4907,14245,Patuakhali,1995,2,32.0,16.0,60.0,75.0,0.8,2.0,6.5,41960,534986.1,472575.7,22.36,90.34,3,1995.02,0
4908,9651,Jessore,1987,4,39.5,23.9,97.0,69.0,3.8,3.5,7.3,41936,420062.7,562498.8,23.17,89.22,7,1987.04,0
4909,12077,Madaripur,2009,6,37.0,26.3,180.0,82.0,1.1,4.7,6.6,41939,518762.7,561770.3,23.17,90.18,5,2009.06,0
4910,10695,Khulna,1968,4,37.7,24.1,19.0,73.0,1.5,3.0,8.533333333,41947,456632.4,521635.7,22.8,89.58,4,1968.04,0
4911,2407,Chandpur,1985,8,33.5,25.2,437.0,87.0,0.8,4.9,3.7,41941,568556.9,571945.8,23.26,90.67,7,1985.08,1
4912,19089,Sylhet,1956,10,33.7,22.4,153.0,82.9122807,1.107407407,4.8,6.925,41891,694533.2,752277.9,24.88,91.93,35,1956.1,0
4913,17284,Satkhira,1967,5,37.2,25.7,0.0,74.0,0.5,1.9,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1967.05,0
4914,11521,Kutubdia,2000,2,31.6,16.8,3.0,69.0,1.3,2.0,8.2,41989,690250.3,414997.4,21.83,91.84,6,2000.02,0
4915,4117,Comilla,1993,2,30.0,16.2,112.0,78.0,1.2,1.9,7.5,41933,621445.2,596963.4,23.48,91.19,10,1993.02,0
4916,10637,Khulna,1963,6,36.1,26.1,535.0,85.0,1.2,6.1,4.546666667,41947,456632.4,521635.7,22.8,89.58,4,1963.06,1
4917,6840,Faridpur,1961,1,28.6,12.8,6.0,77.0,0.5,2.1,6.986206897,41929,483877.3,610719.3,23.61,89.84,9,1961.01,0
4918,9631,Jessore,1985,8,35.0,25.8,300.0,87.0,2.4,6.4,4.6,41936,420062.7,562498.8,23.17,89.22,7,1985.08,0
4919,7840,Feni,2003,5,36.2,24.7,93.0,79.0,1.3,5.9,6.5,41943,640285.9,544954.5,23.01,91.37,8,2003.05,0
4920,4673,Cox's Bazar,1973,6,32.2,25.5,790.0,89.0,2.2,6.0,4.4,41992,705183.0,374324.6,21.46,91.98,4,1973.06,1
4921,16989,Sandwip,2008,10,36.0,23.0,180.0,86.0,1.0,3.4,6.8,41964,650012.1,488627.9,22.5,91.46,6,2008.1,0
4922,8396,Hatiya,2001,9,33.6,25.4,597.0,86.0,1.1,4.9,5.7,41963,616159.2,465295.1,22.29,91.13,4,2001.09,1
4923,6856,Faridpur,1962,5,35.6,24.1,273.0,80.0,2.5,5.1,7.020689655,41929,483877.3,610719.3,23.61,89.84,9,1962.05,0
4924,15963,Rangpur,1971,4,34.1,20.7,2.0,71.0,1.7,2.9,7.171428571,41859,426172.9,844822.3,25.72,89.26,34,1971.04,0
4925,12314,Maijdee Court,1966,3,33.4,20.6,51.0,74.0,0.6,2.1,7.84137931,41953,610851.8,524433.6,22.83,91.08,6,1966.03,0
4926,12719,Maijdee Court,1999,12,29.0,16.8,8.0,81.0,0.5,1.1,8.0,41953,610851.8,524433.6,22.83,91.08,6,1999.12,0
4927,16427,Rangpur,2009,12,28.3,12.9,0.0,85.0,1.1,1.0,3.0,41859,426172.9,844822.3,25.72,89.26,34,2009.12,0
4928,19866,Tangail,1994,7,34.0,26.0,170.0,85.0,1.7,5.9,5.6,41909,491982.91,683166.0,24.15,89.55,10,1994.07,0
4929,19053,Srimangal,2011,10,35.0,22.2,73.0,82.0,1.9,2.5,7.8,41915,675761.6,687095.9,24.29,91.73,23,2011.1,0
4930,807,Bhola,1968,4,35.2,22.9,0.0,85.0,3.2,3.8,6.948484848,41951,567637.6,510271.8,22.7,90.66,5,1968.04,0
4931,17249,Satkhira,1964,6,37.4,26.8,171.0,81.0,0.9,5.9,4.386666667,41946,404211.7,508367.2,22.68,89.07,6,1964.06,0
4932,3941,Comilla,1978,6,32.2,25.3,414.0,86.0,2.6,5.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1978.06,1
4933,724,Barisal,2009,5,36.0,25.6,133.0,79.0,4.0,4.7,7.2,41950,536809.8,510151.9,22.7,90.36,4,2009.05,0
4934,4298,Comilla,2008,3,32.4,20.5,26.0,82.0,0.9,3.5,7.0,41933,621445.2,596963.4,23.48,91.19,10,2008.03,0
4935,3694,Comilla,1957,11,30.6,16.4,0.0,75.0,0.594444444,0.6,7.812121212,41933,621445.2,596963.4,23.48,91.19,10,1957.11,0
4936,17723,Satkhira,2003,12,28.5,14.1,25.0,81.0,0.2,1.4,6.7,41946,404211.7,508367.2,22.68,89.07,6,2003.12,0
4937,14089,Patuakhali,1982,2,30.6,17.5,23.0,69.0,1.7,2.6,7.486206897,41960,534986.1,472575.7,22.36,90.34,3,1982.02,0
4938,8329,Hatiya,1996,2,29.3,17.2,8.0,69.0,0.5,1.2,8.2,41963,616159.2,465295.1,22.29,91.13,4,1996.02,0
4939,705,Barisal,2007,10,35.5,23.6,357.0,88.0,0.4,3.8,6.6,41950,536809.8,510151.9,22.7,90.36,4,2007.1,1
4940,13411,Mymensingh,1966,8,32.2,25.7,472.0,89.0,0.3,6.5,4.377142857,41886,540975.3,737535.8,24.75,90.41,19,1966.08,1
4941,7564,Feni,1980,5,35.6,23.4,515.0,80.0,0.7,4.2,6.375862069,41943,640285.9,544954.5,23.01,91.37,8,1980.05,1
4942,4224,Comilla,2002,1,28.5,13.5,29.0,79.0,0.6,1.7,7.5,41933,621445.2,596963.4,23.48,91.19,10,2002.01,0
4943,2453,Chandpur,1989,6,35.2,25.5,364.0,83.0,1.1,4.7,3.6,41941,568556.9,571945.8,23.26,90.67,7,1989.06,1
4944,4337,Comilla,2011,6,35.7,25.9,346.0,86.0,2.1,6.2,4.4,41933,621445.2,596963.4,23.48,91.19,10,2011.06,1
4945,16821,Sandwip,1994,10,32.4,24.7,107.0,84.0,0.7,2.6,6.2,41964,650012.1,488627.9,22.5,91.46,6,1994.1,0
4946,10529,Khulna,1954,6,36.2,25.9,555.0,89.0,1.72037037,6.2,4.546666667,41947,456632.4,521635.7,22.8,89.58,4,1954.06,1
4947,4181,Comilla,1998,6,35.6,26.3,100.0,85.0,2.7,5.3,5.8,41933,621445.2,596963.4,23.48,91.19,10,1998.06,0
4948,17248,Satkhira,1964,5,37.5,25.4,92.0,75.0,0.6,5.1,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1964.05,0
4949,19093,Sylhet,1957,2,27.8,13.2,7.0,75.0,1.635185185,2.5,8.119230769,41891,694533.2,752277.9,24.88,91.93,35,1957.02,0
4950,6962,Faridpur,1971,3,33.7,19.0,27.0,65.0,1.2,2.1,7.879310345,41929,483877.3,610719.3,23.61,89.84,9,1971.03,0
4951,2929,Chittagong (IAP-Patenga),1960,2,32.3,16.3,0.0,73.0,1.2,0.4,8.481132075,41978,684570.9,471415.0,22.34,91.79,6,1960.02,0
4952,19913,Tangail,1998,6,36.8,27.0,132.0,85.0,2.4,5.7,6.1,41909,491982.91,683166.0,24.15,89.55,10,1998.06,0
4953,18525,Srimangal,1967,10,33.8,20.5,160.0,85.0,0.2,2.5,6.714285714,41915,675761.6,687095.9,24.29,91.73,23,1967.1,0
4954,8115,Hatiya,1978,4,34.5,23.8,108.0,78.0,2.0,1.7,7.965517241,41963,616159.2,465295.1,22.29,91.13,4,1978.04,0
4955,4901,Cox's Bazar,1992,6,36.0,25.7,767.0,83.0,2.7,5.6,5.5,41992,705183.0,374324.6,21.46,91.98,4,1992.06,1
4956,7274,Faridpur,1997,3,34.6,20.2,20.0,71.0,1.3,2.1,8.5,41929,483877.3,610719.3,23.61,89.84,9,1997.03,0
4957,13986,Patuakhali,1973,7,31.4,25.8,534.5641026,89.87179487,2.0,6.4,3.075862069,41960,534986.1,472575.7,22.36,90.34,3,1973.07,1
4958,11242,Khulna,2013,11,32.6,18.2,0.0,75.0,1.1,0.8,8.1,41947,456632.4,521635.7,22.8,89.58,4,2013.11,0
4959,5148,Cox's Bazar,2013,1,32.0,13.9,0.0,71.0,4.6,0.4,7.9,41992,705183.0,374324.6,21.46,91.98,4,2013.01,0
4960,4843,Cox's Bazar,1987,8,32.8,25.5,1298.0,88.0,2.3,6.2,3.2,41992,705183.0,374324.6,21.46,91.98,4,1987.08,1
4961,6370,Dinajpur,1987,11,31.0,17.4,7.0,74.0,0.7,2.3,7.7,41863,365790.2,834718.0,25.63,88.66,37,1987.11,0
4962,7976,Hatiya,1966,9,32.9,25.1,474.0,87.0,1.0,4.8,4.965517241,41963,616159.2,465295.1,22.29,91.13,4,1966.09,1
4963,17116,Satkhira,1953,5,36.1,25.9,220.0,78.0,1.925925926,5.5,7.856666667,41946,404211.7,508367.2,22.68,89.07,6,1953.05,0
4964,308,Barisal,1974,9,33.3,24.4,361.0,89.0,1.0,5.4,4.6,41950,536809.8,510151.9,22.7,90.36,4,1974.09,1
4965,4288,Comilla,2007,5,36.4,24.9,153.0,83.0,1.2,4.0,7.3,41933,621445.2,596963.4,23.48,91.19,10,2007.05,0
4966,6272,Dinajpur,1979,9,32.4,25.1,302.0,84.0,0.7,4.7,5.184,41863,365790.2,834718.0,25.63,88.66,37,1979.09,1
4967,11090,Khulna,2001,3,36.6,20.2,21.0,72.0,0.4,1.7,9.0,41947,456632.4,521635.7,22.8,89.58,4,2001.03,0
4968,17182,Satkhira,1958,11,32.2,19.5,5.0,79.0,0.812962963,1.1,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1958.11,0
4969,9410,Jessore,1967,3,35.6,18.4,52.0,67.0,2.1,2.1,8.0,41936,420062.7,562498.8,23.17,89.22,7,1967.03,0
4970,2472,Chandpur,1991,1,27.8,13.3,7.0,77.0,0.3,1.6,5.3,41941,568556.9,571945.8,23.26,90.67,7,1991.01,0
4971,5562,Dhaka,1986,7,34.5,26.1,443.0,85.0,1.5,6.5,4.6,41923,540098.6,629248.4,23.78,90.39,9,1986.07,0
4972,7733,Feni,1994,6,35.0,25.3,534.0,85.0,2.3,6.1,3.1,41943,640285.9,544954.5,23.01,91.37,8,1994.06,1
4973,6480,Dinajpur,1997,1,26.4,9.6,21.0,80.0,0.3,0.9,6.4,41863,365790.2,834718.0,25.63,88.66,37,1997.01,0
4974,16578,Sandwip,1974,7,30.6,24.8,1314.0,93.0,2.3,6.7,4.022222222,41964,650012.1,488627.9,22.5,91.46,6,1974.07,1
4975,12550,Maijdee Court,1985,11,32.8,18.6,9.0,78.0,0.4,1.6,8.1,41953,610851.8,524433.6,22.83,91.08,6,1985.11,0
4976,7658,Feni,1988,3,34.1,21.2,4.0,76.0,0.7,2.9,7.4,41943,640285.9,544954.5,23.01,91.37,8,1988.03,0
4977,11608,Kutubdia,2007,5,34.0,26.0,365.0,81.0,1.7,4.7,7.5,41989,690250.3,414997.4,21.83,91.84,6,2007.05,0
4978,13052,Mongla,2002,9,35.5,25.7,492.0,90.0,1.3,5.0,5.2,41958,452007.3,499110.5,22.43,89.66,4,2002.09,1
4979,16156,Rangpur,1987,5,37.6,23.0,155.0,79.0,1.8,3.5,9.1,41859,426172.9,844822.3,25.72,89.26,34,1987.05,0
4980,13092,Mongla,2006,1,30.8,13.8,0.0,77.0,0.2,0.4,7.7,41958,452007.3,499110.5,22.43,89.66,4,2006.01,0
4981,14069,Patuakhali,1980,6,33.3,26.0,467.0,87.0,2.1,5.9,3.14137931,41960,534986.1,472575.7,22.36,90.34,3,1980.06,1
4982,12715,Maijdee Court,1999,8,34.0,25.7,648.0,89.0,1.9,6.8,2.9,41953,610851.8,524433.6,22.83,91.08,6,1999.08,1
4983,10442,Khepupara,2013,3,35.8,21.2,0.0,73.0,3.9,1.2,8.6,41984,522893.1,430006.8,21.98,90.22,3,2013.03,0
4984,18074,Sitakunda,1996,3,35.0,21.9,193.0,81.0,1.2,3.2,6.9,41965,668856.2,504500.3,22.64,91.64,4,1996.03,0
4985,15190,Rangamati,1966,11,33.3,22.2,25.0,80.0,1.1,2.8,7.414814815,41966,725903.3,508021.9,22.67,92.2,63,1966.11,0
4986,3645,Comilla,1953,10,32.3,23.5,147.0,85.0,0.912962963,3.5,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1953.1,0
4987,18786,Srimangal,1989,7,35.3,25.1,402.0,85.0,0.9,6.2,4.4,41915,675761.6,687095.9,24.29,91.73,23,1989.07,0
4988,4521,Cox's Bazar,1960,10,33.4,23.9,309.0,82.0,2.2,4.5,7.533962264,41992,705183.0,374324.6,21.46,91.98,4,1960.1,0
4989,18439,Srimangal,1960,8,35.3,25.3,0.0,84.0,0.2,5.4,4.939285714,41915,675761.6,687095.9,24.29,91.73,23,1960.08,0
4990,20366,Teknaf,1999,3,35.4,20.9,0.0,75.0,1.1,1.0,9.5,41998,734765.4,308914.1,20.87,92.26,4,1999.03,0
4991,11818,Madaripur,1987,11,33.4,19.3,24.0,72.0,0.4,2.3,6.676923077,41939,518762.7,561770.3,23.17,90.18,5,1987.11,0
4992,12962,Mongla,1995,3,37.7,21.6,11.0,68.0,1.1,1.7,8.330769231,41958,452007.3,499110.5,22.43,89.66,4,1995.03,0
4993,15715,Rangamati,2010,8,35.4,25.3,496.0,84.0,2.0,5.7,5.5,41966,725903.3,508021.9,22.67,92.2,63,2010.08,1
4994,13943,Mymensingh,2010,12,29.1,13.5,42.0,81.0,1.2,1.4,6.3,41886,540975.3,737535.8,24.75,90.41,19,2010.12,0
